"study","contrast","direction","pathway","feature"
"Vital (1.5 mo.)","BEP","down","Glycine and Serine Metabolism","Sarcosine"
"Vital (1.5 mo.)","BEP","down","Glycine and Serine Metabolism","Homocysteine"
"Vital (1.5 mo.)","BEP","down","Catecholamine Biosynthesis","Homocysteine"
"Vital (1.5 mo.)","BEP","down","Methionine Metabolism","Sarcosine"
"Vital (1.5 mo.)","BEP","down","Methionine Metabolism","Homocysteine"
"Vital (1.5 mo.)","BEP","down","Betaine Metabolism","Homocysteine"
"Vital (1.5 mo.)","BEP","down","Homocysteine Degradation","Homocysteine"
