"study","contrast","direction","pathway","feature"
"Misame (3-4 mo.)","BEP/IFA","down","Glycine and Serine Metabolism","Sarcosine"
"Misame (3-4 mo.)","BEP/IFA","down","Methionine Metabolism","Sarcosine"
"Misame (3-4 mo.)","BEP/IFA","down","Beta Oxidation of Very Long Chain Fatty Acids","Dodecanoic acid"
"Misame (3-4 mo.)","BEP/IFA","down","Fatty Acid Biosynthesis","Dodecanoic acid"
"Misame (3-4 mo.)","BEP/IFA","down","Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids","Dodecanoic acid"
