"study","contrast","direction","pathway","feature"
"Misame (1-2 mo.)","BEP","up","Beta-Alanine Metabolism","beta-Alanine"
"Misame (1-2 mo.)","BEP","up","Propanoate Metabolism","beta-Alanine"
"Misame (1-2 mo.)","BEP","up","Taurine and Hypotaurine Metabolism","Taurine"
"Misame (1-2 mo.)","BEP","up","Bile Acid Biosynthesis","Taurine"
"Misame (1-2 mo.)","BEP","up","Bile Acid Biosynthesis","Cholic acid"
"Misame (1-2 mo.)","BEP","up","Histidine Metabolism","beta-Alanine"
"Misame (1-2 mo.)","BEP","up","Pyrimidine Metabolism","beta-Alanine"
"Misame (1-2 mo.)","BEP","up","Aspartate Metabolism","beta-Alanine"
