"study","contrast","direction","pathway","feature"
"Vital (1.5 mo.)","BEP+ExBf+AZT","up","Methionine Metabolism","Spermidine"
"Vital (1.5 mo.)","BEP+ExBf+AZT","up","Spermidine and Spermine Biosynthesis","Spermidine"
