"outcome_class","category","label","biomarker","study","visit","Control_N","Nico_N","BEP_N","Control_raw_mean","Nico_raw_mean","BEP_raw_mean","Control_raw_sd","Nico_raw_sd","BEP_raw_sd","Control_raw_median","Nico_raw_median","BEP_raw_median","Control_raw_q25","Nico_raw_q25","BEP_raw_q25","Control_raw_q75","Nico_raw_q75","BEP_raw_q75","ATE","ATE_cil","ATE_ciu","pval","pval_adj","sigFDR"
"primary","Macronutrient","Total Fat","Fat","Vital","1.5 mo.",50,NA,100,3.47472,NA,4.097804,1.15318596903694,NA,1.53641905162819,3.359,NA,4.0035,2.62325,NA,3.04875,4.40025,NA,4.859,0.624232195237772,0.193048401199099,1.05541598927645,0.00454721109338767,0.0122206298134794,1
"primary","Macronutrient","Total Fat","Fat","Vital","2 mo.",50,NA,100,3.93796,NA,4.10452,1.55313586616738,NA,1.61308138829153,3.364,NA,4.081,2.84275,NA,2.86,5.1185,NA,5.16875,0.199211377983799,-0.319922110133411,0.71834486610101,0.451983012924968,0.694116769849058,0
"primary","Macronutrient","Total Protein","Protein","Elicit","1 mo.",97,101,NA,1.21079381443299,1.2269702970297,NA,0.228093316893197,0.226091682971557,NA,1.207,1.188,NA,1.071,1.091,NA,1.336,1.344,NA,0.015268634085821,-0.0466172529796225,0.0771545211512645,0.628693197712692,0.719935971524577,0
"primary","Macronutrient","Total Protein","Protein","Elicit","5 mo.",98,101,NA,0.834438775510204,0.857554455445545,NA,0.1670470065535,0.256113548069895,NA,0.796,0.831,NA,0.72825,0.729,NA,0.942,0.945,NA,0.0233087307078468,-0.0325101542278065,0.0791276156435,0.413107374649872,0.599068914018245,0
"primary","Macronutrient","Total Protein","Protein","Misame","1-2 mo.",160,NA,122,1.0629125,NA,1.01854918032787,0.245255056237507,NA,0.247934245563798,1.0305,NA,0.968,0.91075,NA,0.86825,1.17325,NA,1.13275,0.00237732675611424,-0.0526004492132957,0.0573551027255242,0.93245857844682,0.954659973171744,0
"primary","Macronutrient","Total Protein","Protein","Misame","14-21 days",152,NA,120,1.48347368421053,NA,1.49314166666667,0.28782856715605,NA,0.430748270105499,1.472,NA,1.4365,1.3095,NA,1.24025,1.607,NA,1.596,-0.0180407580166082,-0.0909775433366188,0.0548960273034024,0.627823256760505,0.710431580018466,0
"primary","Macronutrient","Total Protein","Protein","Misame","3-4 mo.",156,NA,123,0.961326923076923,NA,0.914951219512195,0.291467104622328,NA,0.195171755114315,0.927,NA,0.891,0.80375,NA,0.787,1.07075,NA,1.017,7.4412594368356e-05,-0.0578050433655713,0.057953868554308,0.997989473975971,0.997989473975971,0
"primary","Macronutrient","Total Protein","Protein","Vital","1.5 mo.",50,NA,100,1.01316,NA,1.12473,0.215865827564726,NA,0.33501909654601,0.9745,NA,1.079,0.895,NA,0.95275,1.13,NA,1.227,0.112810324919412,0.0248700088421112,0.200750640996713,0.0119284940704019,0.0256462622513641,1
"primary","Macronutrient","Total Protein","Protein","Vital","2 mo.",50,NA,100,0.97864,NA,0.99731,0.251594406349033,NA,0.297697008701631,0.987,NA,0.9635,0.80475,NA,0.81375,1.112,NA,1.14775,0.01867,-0.0718341428120212,0.109174142812021,0.685978292962174,0.819362961038152,0
"primary","Micronutrient","Arsenic","As","Misame","1-2 mo.",158,NA,119,0.258131640615514,NA,0.0561686130235608,1.36200721350548,NA,0.238835250277467,0,NA,0,0,NA,0,0,NA,0,-0.107061444489558,-0.337942770173664,0.123819881194548,0.36342912099254,0.473559157656946,0
"primary","Micronutrient","Arsenic","As","Misame","14-21 days",150,NA,119,0.29637708278843,NA,0.186159042810343,0.917826988906687,NA,0.628201712475544,0,NA,0,0,NA,0,0,NA,0,0.0836405966716735,-0.0874035005536418,0.254684693896989,0.337849618860908,0.518840486107822,0
"primary","Micronutrient","Arsenic","As","Vital","1.5 mo.",50,NA,100,0.96449687062108,NA,0.322780781125388,3.18036424817087,NA,1.05300358009832,0,NA,0,0,NA,0,0.708363940004131,NA,0,-0.629519824105433,-1.4899168025747,0.230877154363833,0.151563335867395,0.217240781409932,0
"primary","Micronutrient","Arsenic","As","Vital","2 mo.",49,NA,98,0.779826084827384,NA,0.222622168453841,1.63322412083134,NA,0.702942707765169,0.0079153169011408,NA,0,0,NA,0,0.852760624096524,NA,0.0236185602985122,-0.557425470708308,-1.03185276902165,-0.0829981723949701,0.0212874096192186,0.0762798844688665,0
"primary","Micronutrient","Calcium","Ca","Elicit","1 mo.",98,99,NA,282.551804740111,294.094312443645,NA,67.1181207701342,64.9771761584851,NA,286.82744270112,292.671531181757,NA,230.632202684728,257.771393607291,NA,329.593438815183,331.290810721073,NA,11.0326877194387,-6.20494630113064,28.2703217400081,0.209680162173971,0.518033341841575,0
"primary","Micronutrient","Calcium","Ca","Elicit","5 mo.",99,100,NA,266.365410520321,257.858526978142,NA,44.8904743316958,47.4104358916225,NA,257.160519791659,255.933056328056,NA,240.547373817539,223.701676293409,NA,284.365751591632,284.722133162733,NA,-8.18917702690572,-20.2359126465299,3.85755859271846,0.182744554293665,0.51417447205953,0
"primary","Micronutrient","Calcium","Ca","Misame","1-2 mo.",158,NA,119,263.629468806438,NA,276.957170510014,42.8355437815428,NA,61.3586122427467,263.314765846916,NA,274.825904768823,236.38431798973,NA,241.672629111865,284.574510302684,NA,304.987429783645,-2.99051396214708,-13.7946840608319,7.81365613653771,0.58747172453693,0.66477063566021,0
"primary","Micronutrient","Calcium","Ca","Misame","14-21 days",150,NA,119,267.081869318381,NA,270.408955144981,71.0459318193157,NA,55.2100356503376,260.490405938545,NA,270.855500291489,223.414461631154,NA,240.576306127007,303.994637551088,NA,300.727167928563,-2.65470426468102,-15.6912332707377,10.3818247413757,0.689805617528396,0.760554911633872,0
"primary","Micronutrient","Calcium","Ca","Misame","3-4 mo.",156,NA,121,253.501577182441,NA,256.173278613666,38.2300170429488,NA,37.464861725379,249.168981404925,NA,251.713117618417,225.409922949219,NA,229.079413633928,277.772925522876,NA,283.446783979301,-1.3802387461586,-9.83864741692127,7.07816992460408,0.749100306667401,0.908766217870804,0
"primary","Micronutrient","Calcium","Ca","Vital","1.5 mo.",50,NA,100,298.809484841364,NA,303.341560165759,49.5980807162361,NA,58.7842349174405,300.847367564506,NA,304.944804353535,269.89779682787,NA,272.39086515993,331.561152879607,NA,334.255723674938,5.88336113489487,-11.5879104425939,23.3546327123837,0.50924880862336,0.608269410300125,0
"primary","Micronutrient","Calcium","Ca","Vital","2 mo.",49,NA,98,295.39958450674,NA,304.786413286318,47.6015017926027,NA,62.6914602820713,297.698286727179,NA,299.568512946087,258.756811203237,NA,268.829115833534,323.761970500148,NA,335.71902783711,11.5403774294927,-5.56362385364982,28.6443787126351,0.186027345071847,0.333298993253726,0
"primary","Micronutrient","Chromium","Cr","Elicit","1 mo.",98,99,NA,9.20279818638578,9.84175194769931,NA,5.69786236866408,7.76750168155178,NA,7.955996770027,8.34429418076453,NA,6.32777069150243,6.2615988955158,NA,11.0121739445614,10.2605251072413,NA,0.50209301923463,-1.22331947126463,2.22750550973389,0.568442213121421,0.717014670879786,0
"primary","Micronutrient","Chromium","Cr","Elicit","5 mo.",99,100,NA,12.4574206273108,10.9883740337054,NA,24.0534758190426,6.11863877263099,NA,8.62643936850303,9.37256912546713,NA,6.56341601288801,6.95100768367189,NA,11.4407335505494,12.0424651082366,NA,-1.57380713909285,-6.19554143768873,3.04792715950302,0.504508397817087,0.623216256126989,0
"primary","Micronutrient","Chromium","Cr","Misame","1-2 mo.",158,NA,119,29.6963249452925,NA,18.3313117161587,165.986821513078,NA,36.2464596027547,8.72249878252471,NA,9.81975628927488,5.35743169185087,NA,6.17444215094537,16.1267350941429,NA,16.0378118868966,-12.1439804606037,-41.7298573936693,17.4418964724618,0.421109706656139,0.53257992312394,0
"primary","Micronutrient","Chromium","Cr","Misame","14-21 days",150,NA,119,12.7361985671595,NA,16.2406413164829,13.4342343870355,NA,34.7953008853721,8.35850503243546,NA,9.57374901939934,5.65576795986237,NA,6.30947449713991,13.8240445097758,NA,14.5116404121415,-2.36045979767681,-7.80987508538768,3.08895549003407,0.395895321268597,0.587017200501713,0
"primary","Micronutrient","Chromium","Cr","Misame","3-4 mo.",156,NA,121,15.1577137824197,NA,12.6227061768701,14.8627818954207,NA,8.97461141481264,10.7256078462156,NA,10.6373500691188,6.90336578288415,NA,7.05111903135542,16.6253282903074,NA,15.1044929410317,0.303086671222054,-2.52507817067937,3.13125151312348,0.83363335847384,0.921384238313192,0
"primary","Micronutrient","Chromium","Cr","Vital","1.5 mo.",50,NA,100,5.1169095222883,NA,5.60711920531437,3.63204629893379,NA,8.37382714338017,4.00630569789136,NA,3.89670686328212,3.57604734582508,NA,3.00859757047877,5.67624184338695,NA,5.74969481306836,0.502971405187877,-1.40601015720267,2.41195296757843,0.605572227036821,0.688452718938486,0
"primary","Micronutrient","Chromium","Cr","Vital","2 mo.",49,NA,98,6.99816407912197,NA,6.92535073726521,6.30105624139379,NA,10.5851927596438,4.94908902693749,NA,4.20677405770398,3.53783992991764,NA,3.03121955592909,7.32417942562953,NA,5.41212274627587,-0.0728133418567705,-2.80173233712171,2.65610565340817,0.958292846376695,0.958292846376695,0
"primary","Micronutrient","Copper","Cu","Elicit","1 mo.",98,99,NA,587.53404393294,463.229182518777,NA,1101.3928236056,172.429047629795,NA,472.925617202416,429.967583793372,NA,400.847340959303,371.220649163868,NA,548.852762156103,504.219162222608,NA,-124.391419447166,-342.443771156944,93.6609322626118,0.26352748333132,0.545900645477649,0
"primary","Micronutrient","Copper","Cu","Elicit","5 mo.",99,100,NA,346.945118033501,262.259720288111,NA,726.424520204206,205.989075234914,NA,200.869944830317,215.960487264662,NA,156.712680865931,149.980458929311,NA,277.766819285,281.005928722331,NA,-74.6529534082032,-209.597092212956,60.2911853965498,0.278241099845092,0.584306309674693,0
"primary","Micronutrient","Copper","Cu","Misame","1-2 mo.",158,NA,119,320.414627803497,NA,303.263758146739,208.075674516501,NA,94.7753540644166,301.572987564905,NA,280.86012033711,238.067012673701,NA,244.50486211678,346.910317785718,NA,355.288116348595,-38.7282743800512,-77.5997635820894,0.143214821987058,0.0508500723891069,0.118464637825647,0
"primary","Micronutrient","Copper","Cu","Misame","14-21 days",150,NA,119,670.322705509296,NA,652.742877277821,710.716393001827,NA,454.801009943785,572.307998318297,NA,567.877514095766,492.01024840606,NA,468.846164320791,672.308047835588,NA,656.720546407672,-114.708447450773,-261.444598276268,32.0277033747222,0.125480998081007,0.24525831443106,0
"primary","Micronutrient","Copper","Cu","Misame","3-4 mo.",156,NA,121,225.956187335314,NA,236.960159742091,89.5185623141064,NA,81.8801134069319,224.482039992677,NA,230.340306381651,163.684622839113,NA,178.296009372288,275.259481518142,NA,285.061034654334,2.95123139164366,-15.4302625024168,21.3327252857041,0.753003856930535,0.908766217870804,0
"primary","Micronutrient","Copper","Cu","Vital","1.5 mo.",50,NA,100,385.140010340633,NA,373.173116896595,82.5378972556621,NA,90.3594860756218,376.199436490808,NA,376.829788136149,323.715499684154,NA,313.798039663832,427.913699767083,NA,426.925271076981,-10.3000232354872,-38.4574594097483,17.8574129387739,0.47340055020109,0.581606390247054,0
"primary","Micronutrient","Copper","Cu","Vital","2 mo.",49,NA,98,319.197326273652,NA,325.83099601857,81.1918923041287,NA,93.618509715961,318.601715650078,NA,318.496895381565,264.660486031419,NA,272.384841573384,365.639447537142,NA,384.887150816004,8.89156361143534,-19.2095652995503,36.992692522421,0.535153663511871,0.742309920355176,0
"primary","Micronutrient","Iron","Fe","Elicit","1 mo.",98,99,NA,663.71075156398,553.66846639798,NA,672.762929114612,351.324221871282,NA,464.135538713758,450.423410198755,NA,369.803829841616,343.162151482127,NA,779.3160269556,658.304710183049,NA,-119.503608856936,-259.726862374558,20.7196446606861,0.0948489262968134,0.378136215825315,0
"primary","Micronutrient","Iron","Fe","Elicit","5 mo.",99,100,NA,583.294976565785,679.861035576029,NA,633.067634734704,686.973109291282,NA,410.223810257398,458.412421707204,NA,241.677325486659,286.877587978677,NA,565.218067150546,820.78956624803,NA,88.8033160542624,-90.1507839781828,267.757416086708,0.330750632668688,0.599068914018245,0
"primary","Micronutrient","Iron","Fe","Misame","1-2 mo.",158,NA,119,522.854888136414,NA,413.769082876932,1070.82221519283,NA,266.910852778998,324.870564227394,NA,352.806347024726,245.434189003676,NA,255.796399505586,503.072258848066,NA,484.529203896377,-167.667178563504,-367.909629380129,32.5752722531205,0.100772776851511,0.175715117349047,0
"primary","Micronutrient","Iron","Fe","Misame","14-21 days",150,NA,119,714.666982004578,NA,675.377736921511,742.950859609305,NA,568.718135241388,546.248765016909,NA,513.877190523436,384.014666235578,NA,387.455109663874,833.207693161294,NA,811.53330539435,-178.328708891323,-322.780751036573,-33.8766667460725,0.0155370893984101,0.0445396562754423,1
"primary","Micronutrient","Iron","Fe","Misame","3-4 mo.",156,NA,121,365.729365430926,NA,330.301800730437,199.323381989565,NA,149.866639559325,328.168694026278,NA,298.96524552529,234.235971926564,NA,226.34436418554,437.390947045474,NA,408.656095401326,6.28107926292307,-34.0938527347345,46.6560112605807,0.760435291198954,0.908766217870804,0
"primary","Micronutrient","Iron","Fe","Vital","1.5 mo.",50,NA,100,424.292907036302,NA,457.31676619194,200.443260685281,NA,230.756804182665,401.139066281019,NA,406.61674124305,308.867309293726,NA,317.844305440559,487.361188407808,NA,539.194453037996,31.8914488375701,-34.7187526742973,98.5016503494375,0.348045996393197,0.453514480148711,0
"primary","Micronutrient","Iron","Fe","Vital","2 mo.",49,NA,98,443.971424937442,NA,392.868526838996,234.213018313234,NA,192.06680822218,392.998978374896,NA,344.622128110263,286.099272649366,NA,249.942612164313,515.463679398037,NA,521.619705554353,-50.7826647895985,-124.965185839091,23.399856259894,0.179686704041763,0.333298993253726,0
"primary","Micronutrient","Magnesium","Mg","Elicit","1 mo.",98,99,NA,33.29964897746,34.0557370691297,NA,7.4123928942201,7.15908200945024,NA,32.4340354200584,34.4573784659157,NA,28.175362375975,28.2694851365487,NA,37.6316790555137,38.50503675124,NA,0.728162133892432,-1.15977412509671,2.61609839288158,0.449683575278262,0.68188111413742,0
"primary","Micronutrient","Magnesium","Mg","Elicit","5 mo.",99,100,NA,39.2052329875248,38.2037522708296,NA,7.23560485993039,8.36860061660137,NA,39.3741222791083,37.7575839905443,NA,33.3538676927492,31.26814378698,NA,43.3312799001481,42.6557237335346,NA,-1.03612172043428,-3.0160502582749,0.943806817406334,0.305045265960125,0.599068914018245,0
"primary","Micronutrient","Magnesium","Mg","Misame","1-2 mo.",158,NA,119,32.1962312088612,NA,32.6239208830399,7.47178601623436,NA,7.49429731752649,31.7535931167862,NA,31.6075087011479,26.8529253200957,NA,28.1562961941933,37.2007874146314,NA,36.4351848698925,0.171631682733349,-1.52190432420871,1.86516768967541,0.842549939717264,0.905741185196059,0
"primary","Micronutrient","Magnesium","Mg","Misame","14-21 days",150,NA,119,30.4248429425016,NA,30.019428441277,8.26091395717124,NA,7.96910647425144,29.6347520613368,NA,28.871624640582,25.0359529173755,NA,25.0683587726705,35.1341913360573,NA,33.3593670601185,-1.42737024244386,-3.10961694758651,0.254876462698793,0.0963102940119059,0.217965402237471,0
"primary","Micronutrient","Magnesium","Mg","Misame","3-4 mo.",156,NA,121,36.9215269699488,NA,35.2584424565606,6.85014804726835,NA,6.29580529645286,36.6135540410857,NA,34.9023127725548,32.2895633727105,NA,30.451711564485,41.4103658926696,NA,39.2425450569314,-0.944070804198809,-2.32419567468605,0.436054066288433,0.18001520078033,0.315026601365577,0
"primary","Micronutrient","Magnesium","Mg","Vital","1.5 mo.",50,NA,100,31.5170914934903,NA,29.9559030852542,5.98016853202421,NA,5.27638933074478,30.7143108192031,NA,29.2870309951895,27.3745314930332,NA,25.8683381920323,36.5266353904356,NA,32.7684160251021,-1.40087674179269,-3.20198565614754,0.400232172562165,0.127400845848866,0.195651298982187,0
"primary","Micronutrient","Magnesium","Mg","Vital","2 mo.",49,NA,98,33.4877477745094,NA,32.032862780585,7.07643278875451,NA,5.83816952617992,33.0481309160942,NA,31.4121149529455,30.0136669352112,NA,28.1296348750884,37.1275578672858,NA,35.461347679754,-1.21408274912855,-3.36318528683967,0.935019788582565,0.268192959524696,0.434032391133373,0
"primary","Micronutrient","Manganese","Mn","Elicit","1 mo.",98,99,NA,11.2782132242532,9.01084774652781,NA,15.7155445770535,9.40249737513157,NA,6.87355090431535,6.18379673330821,NA,4.33596147634902,3.28261384366615,NA,13.3347271915559,10.5274885111313,NA,-2.45497795163843,-5.65579090248523,0.74583499920837,0.132770859700013,0.46207548139681,0
"primary","Micronutrient","Manganese","Mn","Elicit","5 mo.",99,100,NA,12.3892663445749,15.0893901284595,NA,14.5650587569236,17.2204970022748,NA,8.48966873180605,9.66353848547084,NA,3.22473646531711,5.94668399994314,NA,13.5283156119008,17.6227148974849,NA,2.38638505781289,-1.73169280556984,6.50446292119562,0.256048823141903,0.566002661682102,0
"primary","Micronutrient","Manganese","Mn","Misame","1-2 mo.",158,NA,119,4.88106176782777,NA,3.59874915188741,9.82365413670598,NA,2.34776943182919,3.00924974544275,NA,3.30268195938664,1.89188452843092,NA,2.22361148089619,4.845749319278,NA,4.61854091703978,-1.63935832528593,-3.13978159844829,-0.138935052123559,0.0322376667878396,0.086638729492319,0
"primary","Micronutrient","Manganese","Mn","Misame","14-21 days",150,NA,119,6.68854291316718,NA,6.0279704636931,5.80923141543156,NA,3.67427912507007,5.30859236259049,NA,5.04179584516198,3.13022259440018,NA,3.58758400904338,7.8297332796802,NA,7.42605920937797,-0.998073080441519,-1.94177765135942,-0.0543685095236174,0.0381833540100605,0.0965814248489766,0
"primary","Micronutrient","Manganese","Mn","Misame","3-4 mo.",156,NA,121,3.23812087521982,NA,3.02465398389663,2.93982923342216,NA,2.51275861805233,2.55683919183608,NA,2.29519974333384,1.18134745684578,NA,1.31005173952827,4.72352470694395,NA,4.29564752203531,0.304110476152881,-0.282799012726115,0.891019965031877,0.309835892589194,0.477362656091434,0
"primary","Micronutrient","Manganese","Mn","Vital","1.5 mo.",50,NA,100,6.04109662878911,NA,6.38122347191162,2.49549146982249,NA,3.8577733234421,5.54396267291066,NA,5.44280752203615,4.28055923336036,NA,4.18701159008281,7.24660362671292,NA,7.68557425061702,0.245234835802225,-0.692880517628264,1.18335018923271,0.608400077201453,0.688452718938486,0
"primary","Micronutrient","Manganese","Mn","Vital","2 mo.",49,NA,98,8.26153773859303,NA,5.75804384476811,13.8427282973305,NA,2.9090530157883,5.63569475576334,NA,4.81400124278562,4.27914690216511,NA,3.68805787644744,7.62006538642442,NA,7.69767561634805,-3.33871534562843,-6.69124824017963,0.0138175489227708,0.0509517475030624,0.132005909853445,0
"primary","Micronutrient","Molybdenum","Mo","Elicit","1 mo.",98,99,NA,5.84369547456646,6.23999112417535,NA,5.07933387881433,6.13080716136291,NA,4.06414058513162,3.55010696934356,NA,2.61555916616949,2.32194934454971,NA,7.07831602630585,7.50084156601448,NA,0.366471451526523,-1.1431905939017,1.87613349695474,0.634229308247842,0.719935971524577,0
"primary","Micronutrient","Molybdenum","Mo","Elicit","5 mo.",99,100,NA,2.6358444611782,3.00844325377861,NA,3.46592954648661,3.17922476439604,NA,1.62946415329305,1.9821209056195,NA,0.921914181243709,0.957949229484131,NA,2.85240813447524,3.60594334100801,NA,0.349175396609668,-0.565693131988001,1.26404392520734,0.454427494730972,0.599068914018245,0
"primary","Micronutrient","Molybdenum","Mo","Misame","1-2 mo.",158,NA,119,2.72494935455802,NA,2.75718355926465,5.10350728137461,NA,4.76247319784157,1.28576447042432,NA,1.36402481743521,0.663525334849891,NA,0.512404680095325,2.73898699882751,NA,3.08126695509414,-0.934792502692718,-2.05574199117702,0.186156985791582,0.10215995194712,0.175715117349047,0
"primary","Micronutrient","Molybdenum","Mo","Misame","14-21 days",150,NA,119,5.33477909296135,NA,6.02875661405342,4.40618000934548,NA,5.93629731894081,4.22837478912327,NA,3.95531707035984,2.21533002015759,NA,1.7285405341966,6.61621876743359,NA,8.67398882187982,-0.133064165053311,-1.19615241073006,0.930024080623443,0.806205635406588,0.806205635406588,0
"primary","Micronutrient","Molybdenum","Mo","Misame","3-4 mo.",156,NA,121,2.09210537060573,NA,1.82307067719956,2.99041493635804,NA,2.53068448726595,0.972697167433409,NA,0.909730767146318,0.383348647806851,NA,0.316744502885469,2.57925240245535,NA,2.23134361792038,-0.0391130401627262,-0.607180607136778,0.528954526811326,0.892652197530787,0.937284807407326,0
"primary","Micronutrient","Molybdenum","Mo","Vital","1.5 mo.",50,NA,100,4.12019171828635,NA,5.38930792079574,4.24522773773656,NA,4.75489831897184,3.03525382712862,NA,3.77484368880955,1.52765970890383,NA,1.68505539522305,4.94969674172639,NA,8.15514516414926,1.26911620250939,-0.224747913888981,2.76298031890776,0.0958942877352024,0.158594398946681,0
"primary","Micronutrient","Molybdenum","Mo","Vital","2 mo.",49,NA,98,4.13647222018453,NA,4.53800928140763,4.99485043664401,NA,4.40526330319437,2.39185000212085,NA,2.72665160029324,1.0648368327809,NA,1.19375226420553,5.73403728802225,NA,6.59109439948333,0.38116060670923,-1.23106424303015,1.99338545644861,0.643097207963405,0.80210200564614,0
"primary","Micronutrient","Phosphorus","P","Elicit","1 mo.",98,99,NA,188.417343630532,194.900296925507,NA,32.7621259169212,35.0796091873599,NA,187.431380974065,191.093356519896,NA,170.734249801783,169.564215560532,NA,210.019079996773,214.504782922804,NA,5.39708242765727,-2.77830481284607,13.5724696681606,0.195701923968319,0.513717550416838,0
"primary","Micronutrient","Phosphorus","P","Elicit","5 mo.",99,100,NA,162.745538389474,161.174614503938,NA,29.4303712195463,30.0645380773759,NA,159.404260474396,154.801686228288,NA,145.390745290273,142.110363449066,NA,173.667703211616,178.252718601933,NA,-1.57089585438052,-9.70200675707247,6.56021504831142,0.704942840971054,0.82243331446623,0
"primary","Micronutrient","Phosphorus","P","Misame","1-2 mo.",158,NA,119,153.440320980349,NA,153.942175820629,29.9929217841078,NA,29.7398859921021,152.310534517628,NA,149.375041118463,133.1347497715,NA,134.235822366596,171.289096889237,NA,168.995922282512,-5.89285576038145,-12.3410633398831,0.555351819120239,0.0732672854881406,0.143204239817729,0
"primary","Micronutrient","Phosphorus","P","Misame","14-21 days",150,NA,119,183.898345020202,NA,184.79448839205,42.8496861848612,NA,31.2160572746466,179.992051109215,NA,181.708396318296,157.862174159288,NA,164.230477880865,202.866096196725,NA,203.283312515186,-1.36300863976871,-9.56073465183179,6.83471737229437,0.74451765010956,0.800356473867776,0
"primary","Micronutrient","Phosphorus","P","Misame","3-4 mo.",156,NA,121,150.645056898281,NA,150.462554961292,27.0944107487535,NA,25.6130220013832,149.371528404212,NA,150.612402592509,133.44189651537,NA,133.272561398538,168.39704374617,NA,160.155167138465,-3.96576399108275,-9.94619407314546,2.01466609097996,0.193704405712335,0.325423401596722,0
"primary","Micronutrient","Phosphorus","P","Vital","1.5 mo.",50,NA,100,164.365827527388,NA,172.327593993134,34.6136078559193,NA,31.010395664731,166.241239962764,NA,173.237245706055,142.328510509357,NA,150.986918876616,188.97907958068,NA,190.816216863338,8.12951577401915,-3.13700967512134,19.3960412231596,0.157291781129471,0.218178922211847,0
"primary","Micronutrient","Phosphorus","P","Vital","2 mo.",49,NA,98,160.075336226249,NA,162.443811231488,30.2694830674006,NA,30.2206283599067,161.018738878213,NA,168.34339076812,141.236183513313,NA,145.16661684367,177.756097490216,NA,179.911612241806,2.36847500523933,-7.95255348177445,12.6895034922531,0.652873725525928,0.80210200564614,0
"primary","Micronutrient","Potassium","K","Elicit","1 mo.",98,99,NA,558.388804573003,555.158477096733,NA,97.3070319920012,91.9175953492826,NA,565.833388011915,555.189249260102,NA,495.873773435963,494.800183511302,NA,634.285242561774,613.435478549415,NA,-3.66501334352552,-22.1575138848931,14.827487197842,0.697687757238748,0.771128573790195,0
"primary","Micronutrient","Potassium","K","Elicit","5 mo.",99,100,NA,515.87763570172,491.90362935434,NA,77.4053130268921,74.3495061073885,NA,511.489459297337,483.326050011317,NA,456.166303645795,446.374608628178,NA,570.322466187068,541.27129929443,NA,-23.637756291386,-42.7314453727164,-4.54406721005555,0.0152489596621045,0.106742717634732,0
"primary","Micronutrient","Potassium","K","Misame","1-2 mo.",158,NA,119,550.562266359774,NA,574.702758498649,85.0154072461368,NA,104.866128859705,545.14747912236,NA,552.934387262776,486.803149029482,NA,509.799041356736,602.029585568268,NA,611.069347317704,11.9377760109494,-9.21239347866202,33.0879455005608,0.268613497651063,0.398288979275714,0
"primary","Micronutrient","Potassium","K","Misame","14-21 days",150,NA,119,712.803026060395,NA,691.593995869393,147.413067259668,NA,102.747387139908,684.204656589866,NA,679.351884817865,612.520761958786,NA,624.458378012765,782.751790848943,NA,753.803164880231,9.12452178109027,-19.846613579317,38.0956571414975,0.537040231002056,0.660402704596646,0
"primary","Micronutrient","Potassium","K","Misame","3-4 mo.",156,NA,121,527.595176477753,NA,520.462598493617,85.0601090725441,NA,72.8898334963832,519.069655296924,NA,513.521784462534,471.937094710987,NA,465.540498046762,566.429195184714,NA,558.071967609299,-6.92559409498574,-25.0246870650912,11.1734988751197,0.453268172868867,0.656457353810083,0
"primary","Micronutrient","Potassium","K","Vital","1.5 mo.",50,NA,100,580.377151782093,NA,578.836516218139,102.002043021737,NA,79.9766928760125,582.804072643859,NA,572.764994140704,523.121224406997,NA,536.050721975362,618.61999930668,NA,623.597586955271,0.493731625880287,-30.4643625614745,31.4518258132351,0.975063576598192,0.975063576598192,0
"primary","Micronutrient","Potassium","K","Vital","2 mo.",49,NA,98,557.228122150267,NA,555.058243446036,85.0213769004219,NA,88.7696096131294,564.897837199122,NA,553.105720672968,498.26213859667,NA,497.295027452337,613.567301777733,NA,608.543808463018,2.19873077942725,-25.4921275116767,29.8895890705312,0.876327384747902,0.913610662664567,0
"primary","Micronutrient","Selenium","Se","Elicit","1 mo.",98,99,NA,13.6390358565119,13.2106359518844,NA,4.22769091271215,4.19840810080459,NA,13.1060421667238,12.3655010886661,NA,10.7543058097582,10.2663503968913,NA,15.7015747090068,15.5580042663004,NA,-0.432390982531135,-1.60092833876564,0.736146373703367,0.468304429145564,0.68188111413742,0
"primary","Micronutrient","Selenium","Se","Elicit","5 mo.",99,100,NA,10.078155541357,10.2601741907681,NA,3.71236201090403,4.51104920178765,NA,9.28926210070574,9.42799107287725,NA,7.80747840001144,7.74881178757779,NA,11.4820682709122,11.9248925083737,NA,0.171845343580282,-0.873412296001713,1.21710298316228,0.747280404606556,0.848264243066901,0
"primary","Micronutrient","Selenium","Se","Misame","1-2 mo.",158,NA,119,5.85772786705534,NA,5.54568931168116,2.52905913999498,NA,2.36030722612051,5.3864688142636,NA,5.36578401820552,4.22891321599085,NA,3.93264211658644,7.31250150927813,NA,6.58252634354738,0.867718390684807,0.320272569111746,1.41516421225787,0.00189250409931891,0.00625982125159333,1
"primary","Micronutrient","Selenium","Se","Misame","14-21 days",150,NA,119,9.80978040493591,NA,9.72031881003606,4.67799597679966,NA,4.3709840584853,8.80194603514699,NA,8.81797232179657,7.09520311624897,NA,6.96902621604834,11.0334416851131,NA,11.5026563793144,0.658969257360525,-0.320736657282572,1.63867517200362,0.187399926508488,0.340224263203956,0
"primary","Micronutrient","Selenium","Se","Misame","3-4 mo.",156,NA,121,4.87634311223152,NA,4.08508516726401,2.22359855671908,NA,1.66482541138354,4.54033464155324,NA,3.82024628695886,3.61833005895758,NA,3.05633329423401,5.76249998503288,NA,5.15724770790729,1.30758640086102,0.940218795440441,1.67495400628159,3.03315772474424e-12,4.24642081464194e-11,1
