"study","contrast","direction","pathway","feature"
"Elicit (5 mo.)","Nico+Az.","down","Ammonia Recycling","L-Asparagine"
"Elicit (5 mo.)","Nico+Az.","down","Steroid Biosynthesis","Palmitic acid"
"Elicit (5 mo.)","Nico+Az.","down","Bile Acid Biosynthesis","Palmitic acid"
"Elicit (5 mo.)","Nico+Az.","down","Glycerolipid Metabolism","Palmitic acid"
"Elicit (5 mo.)","Nico+Az.","down","Fatty acid Metabolism","Palmitic acid"
"Elicit (5 mo.)","Nico+Az.","down","Fatty Acid Elongation In Mitochondria","Palmitic acid"
"Elicit (5 mo.)","Nico+Az.","down","Aspartate Metabolism","L-Asparagine"
"Elicit (5 mo.)","Nico+Az.","down","Fatty Acid Biosynthesis","Palmitic acid"
