"study","contrast","direction","pathway","feature"
"Vital (1.5 mo.)","BEP+ExBf","down","Glycine and Serine Metabolism","Sarcosine"
"Vital (1.5 mo.)","BEP+ExBf","down","Glycine and Serine Metabolism","Homocysteine"
"Vital (1.5 mo.)","BEP+ExBf","down","Catecholamine Biosynthesis","Homocysteine"
"Vital (1.5 mo.)","BEP+ExBf","down","Methionine Metabolism","Sarcosine"
"Vital (1.5 mo.)","BEP+ExBf","down","Methionine Metabolism","Homocysteine"
"Vital (1.5 mo.)","BEP+ExBf","down","Betaine Metabolism","Homocysteine"
"Vital (1.5 mo.)","BEP+ExBf","down","Homocysteine Degradation","Homocysteine"
