"study","contrast","direction","pathway","feature"
"Misame (3-4 mo.)","BEP/BEP","up","Beta-Alanine Metabolism","beta-Alanine"
"Misame (3-4 mo.)","BEP/BEP","up","Propanoate Metabolism","beta-Alanine"
"Misame (3-4 mo.)","BEP/BEP","up","Histidine Metabolism","beta-Alanine"
"Misame (3-4 mo.)","BEP/BEP","up","Pyrimidine Metabolism","beta-Alanine"
"Misame (3-4 mo.)","BEP/BEP","up","Aspartate Metabolism","beta-Alanine"
