"study","contrast","direction","pathway","feature"
"Vital (2 mo.)","BEP+ExBf","combined","Beta-Alanine Metabolism","Pantothenic acid"
"Vital (2 mo.)","BEP+ExBf","combined","Pantothenate and CoA Biosynthesis","Pantothenic acid"
"Vital (2 mo.)","BEP+ExBf","combined","Nicotinate and Nicotinamide Metabolism","N1-Methyl-2-pyridone-5-carboxamide"
"Vital (2 mo.)","BEP+ExBf","combined","Nicotinate and Nicotinamide Metabolism","Nicotinamide riboside"
"Vital (2 mo.)","BEP+ExBf","combined","Nicotinate and Nicotinamide Metabolism","Nicotinic acid mononucleotide"
"Vital (2 mo.)","BEP+ExBf","combined","Biotin Metabolism","Biotin"
"Vital (2 mo.)","BEP+ExBf","combined","Riboflavin Metabolism","Flavin Mononucleotide"
